player_name,age,year,overall_rating,potential,overall_rating_potential_diff,preferred_foot
Andre Sousa,17,2007,68.0,68.0,0.0,right
Andre Vilas Boas,33,2016,69.0,69.0,0.0,right
Andre Vilas Boas,32,2015,65.0,65.0,0.0,right
Andre Vilas Boas,31,2014,66.0,67.0,-1.0,right
Andre Vilas Boas,30,2013,66.0,68.0,-2.0,right
Andre Vilas Boas,29,2012,67.0,69.0,-2.0,right
Andre Vilas Boas,28,2011,68.0,70.0,-2.0,right
Andre Vilas Boas,27,2010,68.0,70.0,-2.0,right
Andre Vilas Boas,25,2008,66.0,67.0,-1.0,right
Andre Vilas Boas,24,2007,66.0,67.0,-1.0,right
Andre Wisdom,23,2016,70.0,75.0,-5.0,right
Andre Wisdom,22,2015,69.0,77.0,-8.0,right
Andre Wisdom,21,2014,69.0,80.0,-11.0,right
Andre Wisdom,20,2013,69.0,80.0,-11.0,right
Andre Wisdom,19,2012,56.0,74.0,-18.0,right
Andre Wisdom,18,2011,55.0,78.0,-23.0,right
Andre Wisdom,14,2007,55.0,78.0,-23.0,right
Andre-Pierre Gignac,31,2016,81.0,81.0,0.0,right
Andre-Pierre Gignac,30,2015,80.0,80.0,0.0,right
Andre-Pierre Gignac,29,2014,79.0,79.0,0.0,right
Andre-Pierre Gignac,28,2013,77.0,81.0,-4.0,right
Andre-Pierre Gignac,27,2012,77.0,81.0,-4.0,right
Andre-Pierre Gignac,26,2011,78.0,84.0,-6.0,right
Andre-Pierre Gignac,25,2010,81.0,87.0,-6.0,right
Andre-Pierre Gignac,24,2009,79.0,82.0,-3.0,right
Andre-Pierre Gignac,23,2008,70.0,82.0,-12.0,right
Andre-Pierre Gignac,22,2007,56.0,71.0,-15.0,right
Andre,24,2014,75.0,79.0,-4.0,right
Andre,23,2013,75.0,79.0,-4.0,right
Andre,22,2012,75.0,79.0,-4.0,right
Andre,21,2011,76.0,79.0,-3.0,right
Andre,20,2010,69.0,77.0,-8.0,right
Andre,19,2009,65.0,74.0,-9.0,right
Andre,17,2007,65.0,74.0,-9.0,right
Andrea Ardito,32,2009,71.0,77.0,-6.0,left
Andrea Ardito,31,2008,71.0,77.0,-6.0,left
Andrea Ardito,30,2007,71.0,77.0,-6.0,left
Andrea Barzagli,35,2016,84.0,84.0,0.0,right
Andrea Barzagli,34,2015,83.0,83.0,0.0,right
Andrea Barzagli,33,2014,84.0,84.0,0.0,right
Andrea Barzagli,32,2013,85.0,85.0,0.0,right
Andrea Barzagli,31,2012,82.0,83.0,-1.0,right
Andrea Barzagli,30,2011,78.0,84.0,-6.0,right
Andrea Barzagli,29,2010,79.0,84.0,-5.0,right
Andrea Barzagli,28,2009,81.0,84.0,-3.0,right
Andrea Barzagli,27,2008,80.0,84.0,-4.0,right
Andrea Barzagli,26,2007,83.0,83.0,0.0,right
Andrea Belotti,23,2016,72.0,80.0,-8.0,right
Andrea Belotti,22,2015,68.0,80.0,-12.0,right
Andrea Belotti,21,2014,67.0,76.0,-9.0,right
Andrea Belotti,20,2013,56.0,74.0,-18.0,right
Andrea Belotti,14,2007,56.0,74.0,-18.0,right
Andrea Bertolacci,25,2016,77.0,80.0,-3.0,left
Andrea Bertolacci,24,2015,73.0,78.0,-5.0,left
Andrea Bertolacci,23,2014,73.0,82.0,-9.0,left
Andrea Bertolacci,22,2013,73.0,80.0,-7.0,left
Andrea Bertolacci,21,2012,70.0,78.0,-8.0,right
Andrea Bertolacci,20,2011,65.0,75.0,-10.0,right
Andrea Bertolacci,19,2010,48.0,52.0,-4.0,right
Andrea Bertolacci,18,2009,46.0,52.0,-6.0,right
Andrea Bertolacci,16,2007,46.0,52.0,-6.0,right
Andrea Campagnolo,36,2014,67.0,67.0,0.0,right
Andrea Campagnolo,35,2013,68.0,68.0,0.0,right
Andrea Campagnolo,34,2012,70.0,71.0,-1.0,right
Andrea Campagnolo,33,2011,71.0,75.0,-4.0,right
Andrea Campagnolo,32,2010,72.0,74.0,-2.0,right
Andrea Campagnolo,31,2009,72.0,73.0,-1.0,right
Andrea Campagnolo,30,2008,71.0,71.0,0.0,right
Andrea Campagnolo,29,2007,61.0,66.0,-5.0,right
Andrea Caracciolo,35,2016,68.0,68.0,0.0,right
Andrea Caracciolo,34,2015,68.0,68.0,0.0,right
Andrea Caracciolo,33,2014,69.0,69.0,0.0,right
Andrea Caracciolo,32,2013,68.0,68.0,0.0,right
Andrea Caracciolo,31,2012,74.0,74.0,0.0,right
Andrea Caracciolo,30,2011,73.0,80.0,-7.0,right
Andrea Caracciolo,29,2010,73.0,78.0,-5.0,right
Andrea Caracciolo,28,2009,73.0,78.0,-5.0,right
Andrea Caracciolo,27,2008,75.0,76.0,-1.0,right
Andrea Caracciolo,26,2007,75.0,76.0,-1.0,right
Andrea Catellani,28,2016,70.0,70.0,0.0,right
Andrea Catellani,27,2015,68.0,72.0,-4.0,right
Andrea Catellani,26,2014,68.0,72.0,-4.0,right
Andrea Catellani,25,2013,72.0,77.0,-5.0,right
Andrea Catellani,24,2012,71.0,80.0,-9.0,right
Andrea Catellani,23,2011,68.0,80.0,-12.0,right
Andrea Catellani,22,2010,70.0,80.0,-10.0,right
Andrea Catellani,21,2009,69.0,80.0,-11.0,right
Andrea Catellani,20,2008,69.0,80.0,-11.0,right
Andrea Catellani,19,2007,69.0,80.0,-11.0,right
Andrea Coda,31,2016,71.0,71.0,0.0,right
Andrea Coda,30,2015,72.0,72.0,0.0,right
Andrea Coda,29,2014,73.0,74.0,-1.0,right
Andrea Coda,28,2013,73.0,74.0,-1.0,right
Andrea Coda,27,2012,73.0,76.0,-3.0,right
Andrea Coda,26,2011,74.0,76.0,-2.0,right
Andrea Coda,25,2010,76.0,80.0,-4.0,right
Andrea Coda,24,2009,73.0,82.0,-9.0,right
Andrea Coda,23,2008,73.0,82.0,-9.0,right
Andrea Coda,22,2007,77.0,78.0,-1.0,right
Andrea Consigli,29,2016,80.0,80.0,0.0,right
Andrea Consigli,28,2015,78.0,81.0,-3.0,right
Andrea Consigli,27,2014,79.0,83.0,-4.0,right
Andrea Consigli,26,2013,78.0,84.0,-6.0,right
Andrea Consigli,25,2012,77.0,80.0,-3.0,right
Andrea Consigli,24,2011,69.0,80.0,-11.0,right
Andrea Consigli,23,2010,73.0,86.0,-13.0,right
Andrea Consigli,22,2009,71.0,86.0,-15.0,right
Andrea Consigli,21,2008,71.0,86.0,-15.0,right
Andrea Consigli,20,2007,55.0,57.0,-2.0,right
Andrea Conti,22,2016,64.0,72.0,-8.0,right
Andrea Conti,21,2015,60.0,69.0,-9.0,right
Andrea Conti,20,2014,51.0,63.0,-12.0,right
Andrea Conti,34,2011,60.0,66.0,-6.0,right
Andrea Conti,33,2010,59.0,60.0,-1.0,right
Andrea Conti,32,2009,61.0,62.0,-1.0,left
Andrea Conti,31,2008,59.0,63.0,-4.0,right
Andrea Conti,30,2007,59.0,63.0,-4.0,right
Andrea Cossu,35,2015,71.0,71.0,0.0,right
Andrea Cossu,34,2014,76.0,76.0,0.0,right
Andrea Cossu,33,2013,78.0,78.0,0.0,right
Andrea Cossu,32,2012,80.0,80.0,0.0,right
Andrea Cossu,31,2011,77.0,80.0,-3.0,right
Andrea Cossu,30,2010,78.0,80.0,-2.0,right
Andrea Cossu,29,2009,76.0,78.0,-2.0,right
Andrea Cossu,28,2008,76.0,78.0,-2.0,right
Andrea Cossu,27,2007,76.0,78.0,-2.0,right
Andrea Costa,30,2016,74.0,74.0,0.0,left
Andrea Costa,29,2015,72.0,72.0,0.0,left
Andrea Costa,28,2014,73.0,75.0,-2.0,left
Andrea Costa,27,2013,71.0,75.0,-4.0,left
Andrea Costa,26,2012,68.0,74.0,-6.0,left
Andrea Costa,25,2011,68.0,74.0,-6.0,left
Andrea Costa,24,2010,64.0,75.0,-11.0,left
Andrea Costa,23,2009,66.0,75.0,-9.0,left
Andrea Costa,22,2008,64.0,68.0,-4.0,left
Andrea Costa,21,2007,45.0,51.0,-6.0,right
Andrea Dossena,34,2015,68.0,68.0,0.0,left
Andrea Dossena,33,2014,68.0,68.0,0.0,left
Andrea Dossena,32,2013,73.0,73.0,0.0,left
Andrea Dossena,31,2012,77.0,77.0,0.0,left
Andrea Dossena,30,2011,76.0,81.0,-5.0,left
Andrea Dossena,29,2010,75.0,81.0,-6.0,left
Andrea Dossena,28,2009,75.0,83.0,-8.0,left
Andrea Dossena,27,2008,78.0,83.0,-5.0,left
Andrea Dossena,26,2007,60.0,60.0,0.0,left
Andrea Esposito,29,2015,62.0,62.0,0.0,right
Andrea Esposito,28,2014,62.0,62.0,0.0,right
Andrea Esposito,27,2013,68.0,72.0,-4.0,right
Andrea Esposito,25,2011,67.0,80.0,-13.0,right
Andrea Esposito,24,2010,72.0,81.0,-9.0,right
Andrea Esposito,23,2009,67.0,78.0,-11.0,right
Andrea Esposito,22,2008,62.0,64.0,-2.0,right
Andrea Esposito,21,2007,62.0,64.0,-2.0,right
Andrea Fileccia,21,2012,60.0,68.0,-8.0,right
Andrea Fileccia,20,2011,60.0,70.0,-10.0,right
Andrea Fileccia,19,2010,62.0,73.0,-11.0,right
Andrea Fileccia,16,2007,62.0,73.0,-11.0,right
Andrea Gasbarroni,30,2011,65.0,75.0,-10.0,right
Andrea Gasbarroni,29,2010,71.0,80.0,-9.0,right
Andrea Gasbarroni,28,2009,78.0,80.0,-2.0,right
Andrea Gasbarroni,27,2008,78.0,81.0,-3.0,right
Andrea Gasbarroni,26,2007,73.0,81.0,-8.0,right
Andrea Guatelli,29,2013,62.0,68.0,-6.0,right
Andrea Guatelli,28,2012,63.0,68.0,-5.0,right
Andrea Guatelli,27,2011,66.0,71.0,-5.0,right
Andrea Guatelli,26,2010,61.0,71.0,-10.0,right
Andrea Guatelli,25,2009,61.0,71.0,-10.0,right
Andrea Guatelli,24,2008,54.0,71.0,-17.0,right
Andrea Guatelli,23,2007,54.0,71.0,-17.0,right
Andrea Lazzari,32,2016,72.0,72.0,0.0,left
Andrea Lazzari,31,2015,72.0,72.0,0.0,left
Andrea Lazzari,30,2014,75.0,76.0,-1.0,left
Andrea Lazzari,29,2013,75.0,78.0,-3.0,left
Andrea Lazzari,28,2012,75.0,80.0,-5.0,left
Andrea Lazzari,27,2011,73.0,82.0,-9.0,left
Andrea Lazzari,26,2010,75.0,82.0,-7.0,left
Andrea Lazzari,25,2009,75.0,84.0,-9.0,left
Andrea Lazzari,24,2008,74.0,82.0,-8.0,right
Andrea Lazzari,23,2007,68.0,68.0,0.0,right
Andrea Lisuzzo,33,2014,66.0,66.0,0.0,right
Andrea Lisuzzo,32,2013,65.0,65.0,0.0,right
Andrea Lisuzzo,31,2012,66.0,66.0,0.0,right
Andrea Lisuzzo,30,2011,67.0,78.0,-11.0,right
Andrea Lisuzzo,29,2010,60.0,65.0,-5.0,right
Andrea Lisuzzo,26,2007,60.0,65.0,-5.0,right
Andrea Luci,31,2016,71.0,71.0,0.0,right
Andrea Luci,30,2015,71.0,71.0,0.0,left
Andrea Luci,29,2014,69.0,69.0,0.0,left
Andrea Luci,28,2013,67.0,72.0,-5.0,right
Andrea Luci,27,2012,66.0,72.0,-6.0,right
Andrea Luci,26,2011,66.0,72.0,-6.0,right
Andrea Luci,25,2010,65.0,75.0,-10.0,right
Andrea Luci,24,2009,62.0,70.0,-8.0,left
Andrea Luci,23,2008,62.0,70.0,-8.0,left
Andrea Luci,22,2007,59.0,70.0,-11.0,left
Andrea Mantovani,32,2016,71.0,71.0,0.0,left
Andrea Mantovani,31,2015,69.0,69.0,0.0,left
Andrea Mantovani,30,2014,69.0,69.0,0.0,left
Andrea Mantovani,29,2013,69.0,69.0,0.0,left
Andrea Mantovani,28,2012,74.0,80.0,-6.0,left
Andrea Mantovani,27,2011,74.0,80.0,-6.0,left
Andrea Mantovani,26,2010,75.0,79.0,-4.0,left
Andrea Mantovani,25,2009,74.0,79.0,-5.0,left
Andrea Mantovani,24,2008,74.0,79.0,-5.0,left
Andrea Mantovani,23,2007,70.0,79.0,-9.0,left
Andrea Masiello,30,2016,73.0,73.0,0.0,right
Andrea Masiello,29,2015,70.0,70.0,0.0,right
Andrea Masiello,25,2011,70.0,82.0,-12.0,right
Andrea Masiello,24,2010,74.0,82.0,-8.0,right
Andrea Masiello,23,2009,68.0,74.0,-6.0,right
Andrea Masiello,22,2008,68.0,69.0,-1.0,right
Andrea Masiello,21,2007,67.0,69.0,-2.0,right
Andrea Mazzarani,26,2015,66.0,73.0,-7.0,right
Andrea Mazzarani,25,2014,68.0,74.0,-6.0,right
Andrea Mazzarani,24,2013,67.0,78.0,-11.0,right
Andrea Mazzarani,22,2011,66.0,80.0,-14.0,right
Andrea Mazzarani,21,2010,64.0,80.0,-16.0,right
Andrea Mazzarani,20,2009,61.0,76.0,-15.0,right
Andrea Mazzarani,19,2008,57.0,78.0,-21.0,right
Andrea Mazzarani,18,2007,57.0,78.0,-21.0,right
Andrea Mei,23,2012,63.0,67.0,-4.0,right
Andrea Mei,22,2011,64.0,74.0,-10.0,right
Andrea Mei,21,2010,59.0,72.0,-13.0,right
Andrea Mei,20,2009,59.0,72.0,-13.0,right
Andrea Mei,19,2008,59.0,70.0,-11.0,right
Andrea Mei,18,2007,59.0,70.0,-11.0,right
Andrea Mutombo,26,2016,60.0,63.0,-3.0,left
Andrea Mutombo,25,2015,60.0,63.0,-3.0,left
Andrea Mutombo,22,2012,60.0,63.0,-3.0,left
Andrea Mutombo,20,2010,60.0,63.0,-3.0,left
Andrea Mutombo,19,2009,60.0,63.0,-3.0,left
Andrea Mutombo,18,2008,60.0,63.0,-3.0,left
Andrea Mutombo,17,2007,60.0,63.0,-3.0,left
Andrea Orlandi,31,2015,66.0,66.0,0.0,left
Andrea Orlandi,30,2014,70.0,70.0,0.0,left
Andrea Orlandi,29,2013,68.0,70.0,-2.0,left
Andrea Orlandi,28,2012,64.0,70.0,-6.0,left
Andrea Orlandi,27,2011,66.0,70.0,-4.0,left
Andrea Orlandi,26,2010,63.0,68.0,-5.0,left
Andrea Orlandi,25,2009,64.0,68.0,-4.0,left
Andrea Orlandi,24,2008,52.0,55.0,-3.0,left
Andrea Orlandi,23,2007,52.0,55.0,-3.0,left
Andrea Parola,33,2012,63.0,63.0,0.0,left
Andrea Parola,32,2011,63.0,63.0,0.0,left
Andrea Parola,31,2010,63.0,63.0,0.0,left
Andrea Parola,30,2009,74.0,63.0,11.0,left
Andrea Parola,29,2008,74.0,63.0,11.0,left
Andrea Parola,28,2007,66.0,67.0,-1.0,left
Andrea Pirlo,37,2016,82.0,82.0,0.0,right
Andrea Pirlo,36,2015,83.0,83.0,0.0,right
Andrea Pirlo,35,2014,85.0,85.0,0.0,right
Andrea Pirlo,34,2013,87.0,87.0,0.0,right
Andrea Pirlo,33,2012,85.0,85.0,0.0,right
Andrea Pirlo,32,2011,81.0,89.0,-8.0,right
Andrea Pirlo,31,2010,85.0,89.0,-4.0,right
Andrea Pirlo,30,2009,87.0,90.0,-3.0,right
Andrea Pirlo,29,2008,87.0,93.0,-6.0,right
Andrea Pirlo,28,2007,87.0,91.0,-4.0,right
Andrea Pisanu,31,2013,66.0,66.0,0.0,right
Andrea Pisanu,30,2012,66.0,66.0,0.0,right
Andrea Pisanu,29,2011,66.0,66.0,0.0,right
Andrea Pisanu,28,2010,71.0,66.0,5.0,right
Andrea Pisanu,27,2009,71.0,66.0,5.0,right
Andrea Pisanu,26,2008,71.0,66.0,5.0,right
Andrea Pisanu,25,2007,69.0,66.0,3.0,right
Andrea Poli,27,2016,76.0,77.0,-1.0,right
Andrea Poli,26,2015,78.0,83.0,-5.0,right
Andrea Poli,25,2014,76.0,83.0,-7.0,right
Andrea Poli,24,2013,75.0,82.0,-7.0,right
Andrea Poli,23,2012,75.0,86.0,-11.0,right
Andrea Poli,22,2011,75.0,84.0,-9.0,right
Andrea Poli,21,2010,74.0,86.0,-12.0,right
Andrea Poli,20,2009,71.0,86.0,-15.0,right
Andrea Poli,19,2008,67.0,86.0,-19.0,right
Andrea Poli,18,2007,67.0,86.0,-19.0,right
Andrea Raggi,31,2015,76.0,76.0,0.0,right
Andrea Raggi,30,2014,72.0,75.0,-3.0,right
Andrea Raggi,29,2013,72.0,75.0,-3.0,right
Andrea Raggi,28,2012,72.0,75.0,-3.0,right
Andrea Raggi,27,2011,69.0,76.0,-7.0,right
Andrea Raggi,26,2010,71.0,80.0,-9.0,right
Andrea Raggi,25,2009,73.0,80.0,-7.0,right
Andrea Raggi,24,2008,73.0,80.0,-7.0,right
Andrea Raggi,23,2007,68.0,89.0,-21.0,right
Andrea Ranocchia,28,2016,77.0,78.0,-1.0,right
Andrea Ranocchia,27,2015,77.0,80.0,-3.0,right
Andrea Ranocchia,26,2014,78.0,83.0,-5.0,right
Andrea Ranocchia,25,2013,81.0,87.0,-6.0,right
Andrea Ranocchia,24,2012,79.0,88.0,-9.0,right
Andrea Ranocchia,23,2011,79.0,88.0,-9.0,right
Andrea Ranocchia,22,2010,73.0,84.0,-11.0,right
Andrea Ranocchia,21,2009,70.0,80.0,-10.0,right
Andrea Ranocchia,20,2008,65.0,80.0,-15.0,right
Andrea Ranocchia,19,2007,65.0,80.0,-15.0,right
Andrea Rispoli,28,2016,64.0,64.0,0.0,right
Andrea Rispoli,27,2015,64.0,69.0,-5.0,right
Andrea Rispoli,26,2014,66.0,73.0,-7.0,right
Andrea Rispoli,25,2013,69.0,73.0,-4.0,right
Andrea Rispoli,24,2012,67.0,73.0,-6.0,right
Andrea Rispoli,23,2011,67.0,82.0,-15.0,right
Andrea Rispoli,22,2010,69.0,82.0,-13.0,right
Andrea Rispoli,21,2009,58.0,68.0,-10.0,right
Andrea Rispoli,20,2008,58.0,59.0,-1.0,right
Andrea Rispoli,19,2007,58.0,59.0,-1.0,right
Andrea Rossi,30,2016,68.0,68.0,0.0,left
Andrea Rossi,29,2015,63.0,63.0,0.0,left
Andrea Rossi,28,2014,65.0,68.0,-3.0,left
Andrea Rossi,27,2013,63.0,70.0,-7.0,left
Andrea Rossi,26,2012,64.0,70.0,-6.0,left
Andrea Rossi,25,2011,64.0,75.0,-11.0,left
Andrea Rossi,24,2010,66.0,75.0,-9.0,left
Andrea Rossi,23,2009,68.0,75.0,-7.0,right
Andrea Rossi,22,2008,71.0,75.0,-4.0,right
Andrea Rossi,21,2007,71.0,75.0,-4.0,right
Andrea Russotto,23,2011,65.0,78.0,-13.0,right
Andrea Russotto,22,2010,63.0,81.0,-18.0,right
Andrea Russotto,21,2009,63.0,81.0,-18.0,right
Andrea Russotto,20,2008,68.0,84.0,-16.0,right
Andrea Russotto,19,2007,46.0,56.0,-10.0,right
Andrea Seculin,25,2015,69.0,73.0,-4.0,right
Andrea Seculin,24,2014,63.0,73.0,-10.0,right
Andrea Seculin,23,2013,64.0,77.0,-13.0,right
Andrea Seculin,22,2012,65.0,78.0,-13.0,right
Andrea Seculin,21,2011,64.0,75.0,-11.0,right
Andrea Seculin,20,2010,59.0,71.0,-12.0,right
Andrea Seculin,17,2007,59.0,71.0,-12.0,right
Andrea Tabanelli,25,2015,66.0,71.0,-5.0,right
Andrea Tabanelli,24,2014,61.0,68.0,-7.0,right
Andrea Tabanelli,23,2013,60.0,68.0,-8.0,right
Andrea Tabanelli,22,2012,54.0,65.0,-11.0,right
Andrea Tabanelli,17,2007,54.0,65.0,-11.0,right
Andrea Zanchetta,34,2009,74.0,80.0,-6.0,right
Andrea Zanchetta,33,2008,76.0,80.0,-4.0,right
Andrea Zanchetta,32,2007,77.0,80.0,-3.0,right
Andreas Beck,29,2016,75.0,75.0,0.0,right
Andreas Beck,28,2015,74.0,75.0,-1.0,right
Andreas Beck,27,2014,74.0,77.0,-3.0,right
Andreas Beck,26,2013,75.0,79.0,-4.0,right
Andreas Beck,25,2012,75.0,79.0,-4.0,right
Andreas Beck,24,2011,76.0,81.0,-5.0,right
Andreas Beck,23,2010,76.0,81.0,-5.0,right
Andreas Beck,22,2009,75.0,84.0,-9.0,right
Andreas Beck,21,2008,67.0,76.0,-9.0,right
Andreas Beck,20,2007,61.0,76.0,-15.0,right
Andreas Bjelland,27,2015,76.0,76.0,0.0,left
Andreas Bjelland,26,2014,75.0,77.0,-2.0,left
Andreas Bjelland,25,2013,74.0,77.0,-3.0,left
Andreas Bjelland,24,2012,68.0,76.0,-8.0,left
Andreas Bjelland,23,2011,65.0,75.0,-10.0,right
Andreas Bjelland,22,2010,60.0,75.0,-15.0,right
Andreas Bjelland,19,2007,60.0,75.0,-15.0,right
Andreas Christensen,20,2016,70.0,86.0,-16.0,right
Andreas Christensen,19,2015,63.0,76.0,-13.0,right
Andreas Christensen,18,2014,58.0,67.0,-9.0,right
Andreas Christensen,17,2013,55.0,76.0,-21.0,right
Andreas Christensen,11,2007,55.0,76.0,-21.0,right
Andreas Goerlitz,32,2014,64.0,64.0,0.0,right
Andreas Goerlitz,31,2013,65.0,65.0,0.0,right
Andreas Goerlitz,30,2012,65.0,65.0,0.0,right
Andreas Goerlitz,29,2011,68.0,75.0,-7.0,right
Andreas Goerlitz,28,2010,68.0,75.0,-7.0,right
Andreas Goerlitz,27,2009,71.0,78.0,-7.0,right
Andreas Goerlitz,26,2008,74.0,82.0,-8.0,right
Andreas Goerlitz,25,2007,71.0,79.0,-8.0,right
Andreas Granqvist,31,2016,79.0,79.0,0.0,right
Andreas Granqvist,30,2015,77.0,77.0,0.0,right
Andreas Granqvist,29,2014,77.0,77.0,0.0,right
Andreas Granqvist,28,2013,76.0,81.0,-5.0,right
Andreas Granqvist,27,2012,76.0,81.0,-5.0,right
Andreas Granqvist,26,2011,77.0,82.0,-5.0,right
Andreas Granqvist,25,2010,76.0,85.0,-9.0,left
Andreas Granqvist,24,2009,74.0,79.0,-5.0,left
Andreas Granqvist,23,2008,69.0,75.0,-6.0,left
Andreas Granqvist,22,2007,61.0,65.0,-4.0,left
Andreas Hinkel,30,2012,72.0,72.0,0.0,right
Andreas Hinkel,29,2011,72.0,72.0,0.0,right
Andreas Hinkel,28,2010,75.0,72.0,3.0,right
Andreas Hinkel,27,2009,73.0,72.0,1.0,right
Andreas Hinkel,26,2008,76.0,83.0,-7.0,right
Andreas Hinkel,25,2007,77.0,83.0,-6.0,right
Andreas Hirzel,22,2015,57.0,64.0,-7.0,right
Andreas Hirzel,21,2014,57.0,64.0,-7.0,right
Andreas Hirzel,20,2013,57.0,64.0,-7.0,right
Andreas Hirzel,19,2012,57.0,64.0,-7.0,right
Andreas Hirzel,14,2007,57.0,64.0,-7.0,right
Andreas Ibertsberger,31,2013,68.0,68.0,0.0,right
Andreas Ibertsberger,30,2012,68.0,68.0,0.0,right
Andreas Ibertsberger,29,2011,72.0,76.0,-4.0,right
Andreas Ibertsberger,28,2010,72.0,78.0,-6.0,right
Andreas Ibertsberger,27,2009,72.0,78.0,-6.0,right
Andreas Ibertsberger,26,2008,72.0,78.0,-6.0,right
Andreas Ibertsberger,25,2007,72.0,80.0,-8.0,right
Andreas Isaksson,35,2016,71.0,71.0,0.0,right
Andreas Isaksson,34,2015,73.0,73.0,0.0,right
Andreas Isaksson,33,2014,77.0,77.0,0.0,right
Andreas Isaksson,32,2013,77.0,77.0,0.0,right
Andreas Isaksson,31,2012,77.0,78.0,-1.0,right
Andreas Isaksson,30,2011,77.0,81.0,-4.0,right
Andreas Isaksson,29,2010,77.0,79.0,-2.0,right
Andreas Isaksson,28,2009,76.0,80.0,-4.0,right
Andreas Isaksson,27,2008,77.0,80.0,-3.0,right
Andreas Isaksson,26,2007,83.0,90.0,-7.0,right
Andreas Ivanschitz,33,2016,75.0,75.0,0.0,left
Andreas Ivanschitz,32,2015,75.0,75.0,0.0,left
Andreas Ivanschitz,31,2014,75.0,75.0,0.0,left
Andreas Ivanschitz,30,2013,76.0,76.0,0.0,left
Andreas Ivanschitz,29,2012,75.0,78.0,-3.0,left
Andreas Ivanschitz,28,2011,75.0,81.0,-6.0,left
Andreas Ivanschitz,27,2010,77.0,82.0,-5.0,left
Andreas Ivanschitz,26,2009,75.0,82.0,-7.0,left
Andreas Ivanschitz,25,2008,76.0,82.0,-6.0,left
Andreas Ivanschitz,24,2007,76.0,86.0,-10.0,left
Andreas Johansson,34,2016,72.0,72.0,0.0,right
Andreas Johansson,33,2015,65.0,65.0,0.0,right
Andreas Johansson,32,2014,65.0,65.0,0.0,right
Andreas Johansson,31,2013,62.0,62.0,0.0,right
Andreas Johansson,30,2012,68.0,70.0,-2.0,right
Andreas Johansson,29,2011,68.0,71.0,-3.0,right
Andreas Johansson,28,2010,68.0,71.0,-3.0,right
Andreas Johansson,27,2009,68.0,70.0,-2.0,right
Andreas Johansson,26,2008,62.0,64.0,-2.0,right
Andreas Johansson,25,2007,62.0,63.0,-1.0,right
Andreas Lambertz,31,2015,67.0,67.0,0.0,right
Andreas Lambertz,30,2014,69.0,70.0,-1.0,right
Andreas Lambertz,29,2013,70.0,72.0,-2.0,right
Andreas Lambertz,28,2012,69.0,72.0,-3.0,right
Andreas Lambertz,27,2011,67.0,73.0,-6.0,right
Andreas Lambertz,26,2010,66.0,73.0,-7.0,right
Andreas Lambertz,25,2009,60.0,73.0,-13.0,right
Andreas Lambertz,23,2007,60.0,73.0,-13.0,right
Andreas Landgren,27,2016,64.0,65.0,-1.0,right
Andreas Landgren,26,2015,64.0,68.0,-4.0,right
Andreas Landgren,25,2014,63.0,70.0,-7.0,right
Andreas Landgren,24,2013,63.0,70.0,-7.0,right
Andreas Landgren,23,2012,62.0,70.0,-8.0,right
Andreas Landgren,22,2011,66.0,75.0,-9.0,right
Andreas Landgren,21,2010,65.0,75.0,-10.0,right
Andreas Landgren,20,2009,62.0,74.0,-12.0,right
Andreas Landgren,19,2008,59.0,65.0,-6.0,right
Andreas Landgren,18,2007,53.0,64.0,-11.0,right
Andreas Lasnik,29,2012,68.0,68.0,0.0,left
Andreas Lasnik,28,2011,68.0,68.0,0.0,left
Andreas Lasnik,27,2010,63.0,71.0,-8.0,left
Andreas Lasnik,26,2009,64.0,71.0,-7.0,left
Andreas Lasnik,25,2008,65.0,74.0,-9.0,left
Andreas Lasnik,24,2007,57.0,66.0,-9.0,left
Andreas Ludwig,26,2016,67.0,71.0,-4.0,left
Andreas Ludwig,25,2015,65.0,72.0,-7.0,left
Andreas Ludwig,24,2014,65.0,72.0,-7.0,left
Andreas Ludwig,23,2013,65.0,72.0,-7.0,left
Andreas Ludwig,22,2012,65.0,72.0,-7.0,left
Andreas Ludwig,21,2011,65.0,72.0,-7.0,left
Andreas Ludwig,20,2010,67.0,78.0,-11.0,left
Andreas Ludwig,17,2007,67.0,78.0,-11.0,left
Andreas Luthe,28,2015,68.0,69.0,-1.0,right
Andreas Luthe,27,2014,70.0,73.0,-3.0,right
Andreas Luthe,26,2013,72.0,75.0,-3.0,right
Andreas Luthe,25,2012,71.0,75.0,-4.0,right
Andreas Luthe,24,2011,66.0,75.0,-9.0,right
Andreas Luthe,23,2010,67.0,77.0,-10.0,right
Andreas Luthe,22,2009,58.0,67.0,-9.0,right
Andreas Luthe,20,2007,58.0,67.0,-9.0,right
Andreas Ottl,29,2014,71.0,71.0,0.0,right
Andreas Ottl,28,2013,72.0,73.0,-1.0,right
Andreas Ottl,27,2012,73.0,76.0,-3.0,right
Andreas Ottl,26,2011,72.0,75.0,-3.0,right
Andreas Ottl,25,2010,71.0,78.0,-7.0,right
Andreas Ottl,24,2009,71.0,78.0,-7.0,right
Andreas Ottl,23,2008,71.0,78.0,-7.0,right
Andreas Ottl,22,2007,65.0,72.0,-7.0,right
Andreas Samaris,27,2016,78.0,79.0,-1.0,right
Andreas Samaris,26,2015,74.0,77.0,-3.0,right
Andreas Samaris,25,2014,72.0,80.0,-8.0,right
Andreas Samaris,24,2013,66.0,68.0,-2.0,right
